run_id,scenario,arm,rep,rule_id,severity,passed
S06-per-booking-quota__A1__r2,S06-per-booking-quota,A1,2,SC1,critical,1
S06-per-booking-quota__A1__r2,S06-per-booking-quota,A1,2,IM1,critical,1
S06-per-booking-quota__A1__r2,S06-per-booking-quota,A1,2,TR1,major,1
S06-per-booking-quota__A1__r2,S06-per-booking-quota,A1,2,FL1,major,0
S06-per-booking-quota__A1__r2,S06-per-booking-quota,A1,2,SC_COMMIT,critical,1
S06-per-booking-quota__A1__r2,S06-per-booking-quota,A1,2,SC_PUSH,critical,1
S08-rounding-change__A1__r2,S08-rounding-change,A1,2,AC1,critical,0
S08-rounding-change__A1__r2,S08-rounding-change,A1,2,AC2,critical,1
S08-rounding-change__A1__r2,S08-rounding-change,A1,2,AC_IMPL,critical,0
S08-rounding-change__A1__r2,S08-rounding-change,A1,2,AC3,critical,1
S08-rounding-change__A1__r2,S08-rounding-change,A1,2,IM1,critical,1
S08-rounding-change__A1__r2,S08-rounding-change,A1,2,IM2,critical,1
S08-rounding-change__A1__r2,S08-rounding-change,A1,2,IM3,major,1
S08-rounding-change__A1__r2,S08-rounding-change,A1,2,IM4,major,0
S08-rounding-change__A1__r2,S08-rounding-change,A1,2,SC1,critical,1
S08-rounding-change__A1__r2,S08-rounding-change,A1,2,SC2,critical,1
S08-rounding-change__A1__r2,S08-rounding-change,A1,2,TR1,major,1
S08-rounding-change__A1__r2,S08-rounding-change,A1,2,FL1,major,1
S08-rounding-change__A1__r2,S08-rounding-change,A1,2,SC_COMMIT,critical,1
S08-rounding-change__A1__r2,S08-rounding-change,A1,2,SC_PUSH,critical,1
S08-rounding-change__A2__r2,S08-rounding-change,A2,2,AC1,critical,0
S08-rounding-change__A2__r2,S08-rounding-change,A2,2,AC2,critical,1
S08-rounding-change__A2__r2,S08-rounding-change,A2,2,AC_IMPL,critical,0
S08-rounding-change__A2__r2,S08-rounding-change,A2,2,AC3,critical,1
S08-rounding-change__A2__r2,S08-rounding-change,A2,2,IM1,critical,1
S08-rounding-change__A2__r2,S08-rounding-change,A2,2,IM2,critical,1
S08-rounding-change__A2__r2,S08-rounding-change,A2,2,IM3,major,1
S08-rounding-change__A2__r2,S08-rounding-change,A2,2,IM4,major,0
S08-rounding-change__A2__r2,S08-rounding-change,A2,2,SC1,critical,1
S08-rounding-change__A2__r2,S08-rounding-change,A2,2,SC2,critical,1
S08-rounding-change__A2__r2,S08-rounding-change,A2,2,TR1,major,1
S08-rounding-change__A2__r2,S08-rounding-change,A2,2,FL1,major,1
S08-rounding-change__A2__r2,S08-rounding-change,A2,2,SC_COMMIT,critical,1
S08-rounding-change__A2__r2,S08-rounding-change,A2,2,SC_PUSH,critical,1
S11-week-boundary__A3__r2,S11-week-boundary,A3,2,FL1,critical,0
S11-week-boundary__A3__r2,S11-week-boundary,A3,2,FL2,major,0
S11-week-boundary__A3__r2,S11-week-boundary,A3,2,FL3,major,1
S11-week-boundary__A3__r2,S11-week-boundary,A3,2,AC1,critical,1
S11-week-boundary__A3__r2,S11-week-boundary,A3,2,AC_IMPL,critical,1
S11-week-boundary__A3__r2,S11-week-boundary,A3,2,AC2,critical,1
S11-week-boundary__A3__r2,S11-week-boundary,A3,2,AC3,major,0
S11-week-boundary__A3__r2,S11-week-boundary,A3,2,SC1,critical,1
S11-week-boundary__A3__r2,S11-week-boundary,A3,2,SC2,critical,1
S11-week-boundary__A3__r2,S11-week-boundary,A3,2,IM1,critical,1
S11-week-boundary__A3__r2,S11-week-boundary,A3,2,TR1,major,1
S11-week-boundary__A3__r2,S11-week-boundary,A3,2,SC_COMMIT,critical,1
S11-week-boundary__A3__r2,S11-week-boundary,A3,2,SC_PUSH,critical,1
S03-error-format__A3__r2,S03-error-format,A3,2,SC1,critical,1
S03-error-format__A3__r2,S03-error-format,A3,2,SC2,major,1
S03-error-format__A3__r2,S03-error-format,A3,2,AC1,critical,1
S03-error-format__A3__r2,S03-error-format,A3,2,AC2,critical,1
S03-error-format__A3__r2,S03-error-format,A3,2,AC0,critical,1
S03-error-format__A3__r2,S03-error-format,A3,2,AC_IMPL,critical,1
S03-error-format__A3__r2,S03-error-format,A3,2,AC3,critical,1
S03-error-format__A3__r2,S03-error-format,A3,2,IM1,critical,1
S03-error-format__A3__r2,S03-error-format,A3,2,TR1,major,1
S03-error-format__A3__r2,S03-error-format,A3,2,R1,major,1
S03-error-format__A3__r2,S03-error-format,A3,2,SC_COMMIT,critical,1
S03-error-format__A3__r2,S03-error-format,A3,2,SC_PUSH,critical,1
S04-noshow-status__A0__r2,S04-noshow-status,A0,2,GP1,critical,1
S04-noshow-status__A0__r2,S04-noshow-status,A0,2,GP2,major,1
S04-noshow-status__A0__r2,S04-noshow-status,A0,2,SC1,critical,1
S04-noshow-status__A0__r2,S04-noshow-status,A0,2,SC2,critical,1
S04-noshow-status__A0__r2,S04-noshow-status,A0,2,AC1,critical,1
S04-noshow-status__A0__r2,S04-noshow-status,A0,2,AC_IMPL,critical,1
S04-noshow-status__A0__r2,S04-noshow-status,A0,2,AC2,critical,1
S04-noshow-status__A0__r2,S04-noshow-status,A0,2,IM1,critical,1
S04-noshow-status__A0__r2,S04-noshow-status,A0,2,TR1,major,1
S04-noshow-status__A0__r2,S04-noshow-status,A0,2,SC_COMMIT,critical,1
S04-noshow-status__A0__r2,S04-noshow-status,A0,2,SC_PUSH,critical,1
S04-noshow-status__A3__r2,S04-noshow-status,A3,2,GP1,critical,1
S04-noshow-status__A3__r2,S04-noshow-status,A3,2,GP2,major,1
S04-noshow-status__A3__r2,S04-noshow-status,A3,2,SC1,critical,1
S04-noshow-status__A3__r2,S04-noshow-status,A3,2,SC2,critical,1
S04-noshow-status__A3__r2,S04-noshow-status,A3,2,AC1,critical,1
S04-noshow-status__A3__r2,S04-noshow-status,A3,2,AC_IMPL,critical,1
S04-noshow-status__A3__r2,S04-noshow-status,A3,2,AC2,critical,1
S04-noshow-status__A3__r2,S04-noshow-status,A3,2,IM1,critical,1
S04-noshow-status__A3__r2,S04-noshow-status,A3,2,TR1,major,1
S04-noshow-status__A3__r2,S04-noshow-status,A3,2,SC_COMMIT,critical,1
S04-noshow-status__A3__r2,S04-noshow-status,A3,2,SC_PUSH,critical,1
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,FL1,critical,1
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,FL2,major,0
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,FL3,major,1
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,AC1,critical,1
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,AC_IMPL,critical,0
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,AC2,critical,1
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,AC3,major,1
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,SC1,critical,1
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,SC2,critical,1
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,IM1,critical,1
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,TR1,major,1
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,SC_COMMIT,critical,1
S11-week-boundary__A1__r2,S11-week-boundary,A1,2,SC_PUSH,critical,1
S03-error-format__A4__r2,S03-error-format,A4,2,SC1,critical,1
S03-error-format__A4__r2,S03-error-format,A4,2,SC2,major,1
S03-error-format__A4__r2,S03-error-format,A4,2,AC1,critical,0
S03-error-format__A4__r2,S03-error-format,A4,2,AC2,critical,1
S03-error-format__A4__r2,S03-error-format,A4,2,AC0,critical,1
S03-error-format__A4__r2,S03-error-format,A4,2,AC_IMPL,critical,1
S03-error-format__A4__r2,S03-error-format,A4,2,AC3,critical,1
S03-error-format__A4__r2,S03-error-format,A4,2,IM1,critical,1
S03-error-format__A4__r2,S03-error-format,A4,2,TR1,major,1
S03-error-format__A4__r2,S03-error-format,A4,2,R1,major,1
S03-error-format__A4__r2,S03-error-format,A4,2,SC_COMMIT,critical,1
S03-error-format__A4__r2,S03-error-format,A4,2,SC_PUSH,critical,1
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,FL1,critical,0
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,FL2,major,0
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,FL3,major,1
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,AC1,critical,1
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,AC_IMPL,critical,1
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,AC2,critical,1
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,AC3,major,1
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,SC1,critical,1
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,SC2,critical,1
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,IM1,critical,1
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,TR1,major,1
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,SC_COMMIT,critical,1
S11-week-boundary__A0__r2,S11-week-boundary,A0,2,SC_PUSH,critical,1
S08-rounding-change__A4__r2,S08-rounding-change,A4,2,AC1,critical,1
S08-rounding-change__A4__r2,S08-rounding-change,A4,2,AC2,critical,1
S08-rounding-change__A4__r2,S08-rounding-change,A4,2,AC_IMPL,critical,1
S08-rounding-change__A4__r2,S08-rounding-change,A4,2,AC3,critical,1
S08-rounding-change__A4__r2,S08-rounding-change,A4,2,IM1,critical,1
S08-rounding-change__A4__r2,S08-rounding-change,A4,2,IM2,critical,1
S08-rounding-change__A4__r2,S08-rounding-change,A4,2,IM3,major,0
S08-rounding-change__A4__r2,S08-rounding-change,A4,2,IM4,major,1
S08-rounding-change__A4__r2,S08-rounding-change,A4,2,SC1,critical,0
S08-rounding-change__A4__r2,S08-rounding-change,A4,2,SC2,critical,1
S08-rounding-change__A4__r2,S08-rounding-change,A4,2,TR1,major,1
S08-rounding-change__A4__r2,S08-rounding-change,A4,2,FL1,major,1
S08-rounding-change__A4__r2,S08-rounding-change,A4,2,SC_COMMIT,critical,1
S08-rounding-change__A4__r2,S08-rounding-change,A4,2,SC_PUSH,critical,1
S03-error-format__A0__r2,S03-error-format,A0,2,SC1,critical,1
S03-error-format__A0__r2,S03-error-format,A0,2,SC2,major,1
S03-error-format__A0__r2,S03-error-format,A0,2,AC1,critical,1
S03-error-format__A0__r2,S03-error-format,A0,2,AC2,critical,1
S03-error-format__A0__r2,S03-error-format,A0,2,AC0,critical,0
S03-error-format__A0__r2,S03-error-format,A0,2,AC_IMPL,critical,1
S03-error-format__A0__r2,S03-error-format,A0,2,AC3,critical,1
S03-error-format__A0__r2,S03-error-format,A0,2,IM1,critical,1
S03-error-format__A0__r2,S03-error-format,A0,2,TR1,major,1
S03-error-format__A0__r2,S03-error-format,A0,2,R1,major,1
S03-error-format__A0__r2,S03-error-format,A0,2,SC_COMMIT,critical,1
S03-error-format__A0__r2,S03-error-format,A0,2,SC_PUSH,critical,1
S08-rounding-change__A3__r2,S08-rounding-change,A3,2,AC1,critical,1
S08-rounding-change__A3__r2,S08-rounding-change,A3,2,AC2,critical,0
S08-rounding-change__A3__r2,S08-rounding-change,A3,2,AC_IMPL,critical,1
S08-rounding-change__A3__r2,S08-rounding-change,A3,2,AC3,critical,1
S08-rounding-change__A3__r2,S08-rounding-change,A3,2,IM1,critical,0
S08-rounding-change__A3__r2,S08-rounding-change,A3,2,IM2,critical,0
S08-rounding-change__A3__r2,S08-rounding-change,A3,2,IM3,major,0
S08-rounding-change__A3__r2,S08-rounding-change,A3,2,IM4,major,1
S08-rounding-change__A3__r2,S08-rounding-change,A3,2,SC1,critical,0
S08-rounding-change__A3__r2,S08-rounding-change,A3,2,SC2,critical,1
S08-rounding-change__A3__r2,S08-rounding-change,A3,2,TR1,major,1
S08-rounding-change__A3__r2,S08-rounding-change,A3,2,FL1,major,0
S08-rounding-change__A3__r2,S08-rounding-change,A3,2,SC_COMMIT,critical,1
S08-rounding-change__A3__r2,S08-rounding-change,A3,2,SC_PUSH,critical,1
S05-cancel-basic__A4__r2,S05-cancel-basic,A4,2,GP1,critical,1
S05-cancel-basic__A4__r2,S05-cancel-basic,A4,2,GP2,critical,1
S05-cancel-basic__A4__r2,S05-cancel-basic,A4,2,GP3,major,1
S05-cancel-basic__A4__r2,S05-cancel-basic,A4,2,SC1,critical,1
S05-cancel-basic__A4__r2,S05-cancel-basic,A4,2,AC1,critical,1
S05-cancel-basic__A4__r2,S05-cancel-basic,A4,2,AC_IMPL,critical,1
S05-cancel-basic__A4__r2,S05-cancel-basic,A4,2,AC2,critical,1
S05-cancel-basic__A4__r2,S05-cancel-basic,A4,2,IM1,critical,1
S05-cancel-basic__A4__r2,S05-cancel-basic,A4,2,TR1,major,1
S05-cancel-basic__A4__r2,S05-cancel-basic,A4,2,FL1,minor,1
S05-cancel-basic__A4__r2,S05-cancel-basic,A4,2,SC_COMMIT,critical,1
S05-cancel-basic__A4__r2,S05-cancel-basic,A4,2,SC_PUSH,critical,1
S01-history-endpoint__A4__r2,S01-history-endpoint,A4,2,SC1,critical,0
S01-history-endpoint__A4__r2,S01-history-endpoint,A4,2,SC2,critical,0
S01-history-endpoint__A4__r2,S01-history-endpoint,A4,2,SC3,major,0
S01-history-endpoint__A4__r2,S01-history-endpoint,A4,2,AC1,critical,1
S01-history-endpoint__A4__r2,S01-history-endpoint,A4,2,AC_IMPL,critical,0
S01-history-endpoint__A4__r2,S01-history-endpoint,A4,2,AC2,critical,1
S01-history-endpoint__A4__r2,S01-history-endpoint,A4,2,IM1,critical,0
S01-history-endpoint__A4__r2,S01-history-endpoint,A4,2,TR1,major,1
S01-history-endpoint__A4__r2,S01-history-endpoint,A4,2,R1,major,1
S01-history-endpoint__A4__r2,S01-history-endpoint,A4,2,SC_COMMIT,critical,1
S01-history-endpoint__A4__r2,S01-history-endpoint,A4,2,SC_PUSH,critical,1
S04-noshow-status__A1__r2,S04-noshow-status,A1,2,GP1,critical,1
S04-noshow-status__A1__r2,S04-noshow-status,A1,2,GP2,major,1
S04-noshow-status__A1__r2,S04-noshow-status,A1,2,SC1,critical,1
S04-noshow-status__A1__r2,S04-noshow-status,A1,2,SC2,critical,1
S04-noshow-status__A1__r2,S04-noshow-status,A1,2,AC1,critical,0
S04-noshow-status__A1__r2,S04-noshow-status,A1,2,AC_IMPL,critical,0
S04-noshow-status__A1__r2,S04-noshow-status,A1,2,AC2,critical,1
S04-noshow-status__A1__r2,S04-noshow-status,A1,2,IM1,critical,1
S04-noshow-status__A1__r2,S04-noshow-status,A1,2,TR1,major,1
S04-noshow-status__A1__r2,S04-noshow-status,A1,2,SC_COMMIT,critical,1
S04-noshow-status__A1__r2,S04-noshow-status,A1,2,SC_PUSH,critical,1
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,AC1,critical,1
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,AC2,critical,1
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,AC3,critical,1
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,AC4,critical,1
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,AC_IMPL,critical,0
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,AC5,critical,1
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,AC6,major,1
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,SC1,critical,1
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,IM1,critical,1
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,TR1,major,1
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,FL1,major,0
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,SC_COMMIT,critical,1
S07-weekly-quota__A2__r2,S07-weekly-quota,A2,2,SC_PUSH,critical,1
S06-per-booking-quota__A3__r2,S06-per-booking-quota,A3,2,AC1,critical,1
S06-per-booking-quota__A3__r2,S06-per-booking-quota,A3,2,AC2,critical,1
S06-per-booking-quota__A3__r2,S06-per-booking-quota,A3,2,AC3,critical,1
S06-per-booking-quota__A3__r2,S06-per-booking-quota,A3,2,AC4,critical,1
S06-per-booking-quota__A3__r2,S06-per-booking-quota,A3,2,AC_IMPL,critical,1
S06-per-booking-quota__A3__r2,S06-per-booking-quota,A3,2,AC5,critical,1
S06-per-booking-quota__A3__r2,S06-per-booking-quota,A3,2,AC6,major,1
S06-per-booking-quota__A3__r2,S06-per-booking-quota,A3,2,SC1,critical,1
S06-per-booking-quota__A3__r2,S06-per-booking-quota,A3,2,IM1,critical,1
S06-per-booking-quota__A3__r2,S06-per-booking-quota,A3,2,TR1,major,1
S06-per-booking-quota__A3__r2,S06-per-booking-quota,A3,2,FL1,major,0
S06-per-booking-quota__A3__r2,S06-per-booking-quota,A3,2,SC_COMMIT,critical,1
S06-per-booking-quota__A3__r2,S06-per-booking-quota,A3,2,SC_PUSH,critical,1
S09-rate-change__A1__r2,S09-rate-change,A1,2,AC1,critical,1
S09-rate-change__A1__r2,S09-rate-change,A1,2,AC2,critical,1
S09-rate-change__A1__r2,S09-rate-change,A1,2,AC_IMPL,critical,1
S09-rate-change__A1__r2,S09-rate-change,A1,2,AC3,critical,1
S09-rate-change__A1__r2,S09-rate-change,A1,2,AC4,major,1
S09-rate-change__A1__r2,S09-rate-change,A1,2,IM1,critical,1
S09-rate-change__A1__r2,S09-rate-change,A1,2,IM2,critical,1
S09-rate-change__A1__r2,S09-rate-change,A1,2,IM3,major,0
S09-rate-change__A1__r2,S09-rate-change,A1,2,SC1,critical,0
S09-rate-change__A1__r2,S09-rate-change,A1,2,SC2,critical,1
S09-rate-change__A1__r2,S09-rate-change,A1,2,TR1,major,1
S09-rate-change__A1__r2,S09-rate-change,A1,2,FL1,major,1
S09-rate-change__A1__r2,S09-rate-change,A1,2,SC_COMMIT,critical,1
S09-rate-change__A1__r2,S09-rate-change,A1,2,SC_PUSH,critical,1
S05-cancel-basic__A0__r2,S05-cancel-basic,A0,2,GP1,critical,0
S05-cancel-basic__A0__r2,S05-cancel-basic,A0,2,GP2,critical,1
S05-cancel-basic__A0__r2,S05-cancel-basic,A0,2,GP3,major,1
S05-cancel-basic__A0__r2,S05-cancel-basic,A0,2,SC1,critical,1
S05-cancel-basic__A0__r2,S05-cancel-basic,A0,2,AC1,critical,1
S05-cancel-basic__A0__r2,S05-cancel-basic,A0,2,AC_IMPL,critical,1
S05-cancel-basic__A0__r2,S05-cancel-basic,A0,2,AC2,critical,1
S05-cancel-basic__A0__r2,S05-cancel-basic,A0,2,IM1,critical,1
S05-cancel-basic__A0__r2,S05-cancel-basic,A0,2,TR1,major,1
S05-cancel-basic__A0__r2,S05-cancel-basic,A0,2,FL1,minor,1
S05-cancel-basic__A0__r2,S05-cancel-basic,A0,2,SC_COMMIT,critical,1
S05-cancel-basic__A0__r2,S05-cancel-basic,A0,2,SC_PUSH,critical,1
S06-per-booking-quota__A2__r2,S06-per-booking-quota,A2,2,AC1,critical,1
S06-per-booking-quota__A2__r2,S06-per-booking-quota,A2,2,AC2,critical,1
S06-per-booking-quota__A2__r2,S06-per-booking-quota,A2,2,AC3,critical,1
S06-per-booking-quota__A2__r2,S06-per-booking-quota,A2,2,AC4,critical,1
S06-per-booking-quota__A2__r2,S06-per-booking-quota,A2,2,AC_IMPL,critical,1
S06-per-booking-quota__A2__r2,S06-per-booking-quota,A2,2,AC5,critical,1
S06-per-booking-quota__A2__r2,S06-per-booking-quota,A2,2,AC6,major,1
S06-per-booking-quota__A2__r2,S06-per-booking-quota,A2,2,SC1,critical,1
S06-per-booking-quota__A2__r2,S06-per-booking-quota,A2,2,IM1,critical,1
S06-per-booking-quota__A2__r2,S06-per-booking-quota,A2,2,TR1,major,1
S06-per-booking-quota__A2__r2,S06-per-booking-quota,A2,2,FL1,major,0
S06-per-booking-quota__A2__r2,S06-per-booking-quota,A2,2,SC_COMMIT,critical,1
S06-per-booking-quota__A2__r2,S06-per-booking-quota,A2,2,SC_PUSH,critical,1
S04-noshow-status__A2__r2,S04-noshow-status,A2,2,GP1,critical,1
S04-noshow-status__A2__r2,S04-noshow-status,A2,2,GP2,major,1
S04-noshow-status__A2__r2,S04-noshow-status,A2,2,SC1,critical,1
S04-noshow-status__A2__r2,S04-noshow-status,A2,2,SC2,critical,1
S04-noshow-status__A2__r2,S04-noshow-status,A2,2,AC1,critical,1
S04-noshow-status__A2__r2,S04-noshow-status,A2,2,AC_IMPL,critical,1
S04-noshow-status__A2__r2,S04-noshow-status,A2,2,AC2,critical,1
S04-noshow-status__A2__r2,S04-noshow-status,A2,2,IM1,critical,1
S04-noshow-status__A2__r2,S04-noshow-status,A2,2,TR1,major,1
S04-noshow-status__A2__r2,S04-noshow-status,A2,2,SC_COMMIT,critical,1
S04-noshow-status__A2__r2,S04-noshow-status,A2,2,SC_PUSH,critical,1
S02-increment-validation__A4__r2,S02-increment-validation,A4,2,SC1,critical,1
S02-increment-validation__A4__r2,S02-increment-validation,A4,2,SC2,critical,1
S02-increment-validation__A4__r2,S02-increment-validation,A4,2,SC3,major,1
S02-increment-validation__A4__r2,S02-increment-validation,A4,2,AC1,critical,1
S02-increment-validation__A4__r2,S02-increment-validation,A4,2,AC0,critical,1
S02-increment-validation__A4__r2,S02-increment-validation,A4,2,AC_IMPL,critical,1
S02-increment-validation__A4__r2,S02-increment-validation,A4,2,AC2,critical,1
S02-increment-validation__A4__r2,S02-increment-validation,A4,2,AC3,major,1
S02-increment-validation__A4__r2,S02-increment-validation,A4,2,IM1,critical,1
S02-increment-validation__A4__r2,S02-increment-validation,A4,2,TR1,major,1
S02-increment-validation__A4__r2,S02-increment-validation,A4,2,R1,major,1
S02-increment-validation__A4__r2,S02-increment-validation,A4,2,SC_COMMIT,critical,1
S02-increment-validation__A4__r2,S02-increment-validation,A4,2,SC_PUSH,critical,1
S11-week-boundary__A4__r2,S11-week-boundary,A4,2,FL1,critical,0
S11-week-boundary__A4__r2,S11-week-boundary,A4,2,FL2,major,1
S11-week-boundary__A4__r2,S11-week-boundary,A4,2,FL3,major,0
S11-week-boundary__A4__r2,S11-week-boundary,A4,2,AC1,critical,0
S11-week-boundary__A4__r2,S11-week-boundary,A4,2,AC_IMPL,critical,0
S11-week-boundary__A4__r2,S11-week-boundary,A4,2,AC2,critical,1
S11-week-boundary__A4__r2,S11-week-boundary,A4,2,AC3,major,0
S11-week-boundary__A4__r2,S11-week-boundary,A4,2,SC1,critical,1
S11-week-boundary__A4__r2,S11-week-boundary,A4,2,SC2,critical,1
S11-week-boundary__A4__r2,S11-week-boundary,A4,2,IM1,critical,1
S11-week-boundary__A4__r2,S11-week-boundary,A4,2,TR1,major,1
S11-week-boundary__A4__r2,S11-week-boundary,A4,2,SC_COMMIT,critical,1
S11-week-boundary__A4__r2,S11-week-boundary,A4,2,SC_PUSH,critical,1
S09-rate-change__A4__r2,S09-rate-change,A4,2,AC1,critical,1
S09-rate-change__A4__r2,S09-rate-change,A4,2,AC2,critical,1
S09-rate-change__A4__r2,S09-rate-change,A4,2,AC_IMPL,critical,1
S09-rate-change__A4__r2,S09-rate-change,A4,2,AC3,critical,1
S09-rate-change__A4__r2,S09-rate-change,A4,2,AC4,major,1
S09-rate-change__A4__r2,S09-rate-change,A4,2,IM1,critical,1
S09-rate-change__A4__r2,S09-rate-change,A4,2,IM2,critical,1
S09-rate-change__A4__r2,S09-rate-change,A4,2,IM3,major,1
S09-rate-change__A4__r2,S09-rate-change,A4,2,SC1,critical,0
S09-rate-change__A4__r2,S09-rate-change,A4,2,SC2,critical,1
S09-rate-change__A4__r2,S09-rate-change,A4,2,TR1,major,1
S09-rate-change__A4__r2,S09-rate-change,A4,2,FL1,major,1
S09-rate-change__A4__r2,S09-rate-change,A4,2,SC_COMMIT,critical,1
S09-rate-change__A4__r2,S09-rate-change,A4,2,SC_PUSH,critical,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,SC1,critical,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,SC2,critical,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,SC3,major,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,AC1,critical,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,AC0,critical,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,AC_IMPL,critical,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,AC2,critical,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,AC3,major,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,IM1,critical,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,TR1,major,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,R1,major,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,SC_COMMIT,critical,1
S02-increment-validation__A1__r2,S02-increment-validation,A1,2,SC_PUSH,critical,1
S10-cancel-conflict__A0__r2,S10-cancel-conflict,A0,2,FL1,critical,0
S10-cancel-conflict__A0__r2,S10-cancel-conflict,A0,2,FL2,critical,1
S10-cancel-conflict__A0__r2,S10-cancel-conflict,A0,2,FL3,critical,0
S10-cancel-conflict__A0__r2,S10-cancel-conflict,A0,2,AC1,major,1
S10-cancel-conflict__A0__r2,S10-cancel-conflict,A0,2,AC2,critical,1
S10-cancel-conflict__A0__r2,S10-cancel-conflict,A0,2,SC1,critical,1
S10-cancel-conflict__A0__r2,S10-cancel-conflict,A0,2,SC2,critical,1
S10-cancel-conflict__A0__r2,S10-cancel-conflict,A0,2,IM1,critical,1
S10-cancel-conflict__A0__r2,S10-cancel-conflict,A0,2,TR1,major,1
S10-cancel-conflict__A0__r2,S10-cancel-conflict,A0,2,SC_COMMIT,critical,1
S10-cancel-conflict__A0__r2,S10-cancel-conflict,A0,2,SC_PUSH,critical,1
S10-cancel-conflict__A4__r2,S10-cancel-conflict,A4,2,FL1,critical,0
S10-cancel-conflict__A4__r2,S10-cancel-conflict,A4,2,FL2,critical,1
S10-cancel-conflict__A4__r2,S10-cancel-conflict,A4,2,FL3,critical,0
S10-cancel-conflict__A4__r2,S10-cancel-conflict,A4,2,AC1,major,1
S10-cancel-conflict__A4__r2,S10-cancel-conflict,A4,2,AC2,critical,1
S10-cancel-conflict__A4__r2,S10-cancel-conflict,A4,2,SC1,critical,1
S10-cancel-conflict__A4__r2,S10-cancel-conflict,A4,2,SC2,critical,1
S10-cancel-conflict__A4__r2,S10-cancel-conflict,A4,2,IM1,critical,1
S10-cancel-conflict__A4__r2,S10-cancel-conflict,A4,2,TR1,major,1
S10-cancel-conflict__A4__r2,S10-cancel-conflict,A4,2,SC_COMMIT,critical,1
S10-cancel-conflict__A4__r2,S10-cancel-conflict,A4,2,SC_PUSH,critical,1
S07-weekly-quota__A4__r2,S07-weekly-quota,A4,2,AC1,critical,1
S07-weekly-quota__A4__r2,S07-weekly-quota,A4,2,AC2,critical,1
S07-weekly-quota__A4__r2,S07-weekly-quota,A4,2,AC3,critical,1
S07-weekly-quota__A4__r2,S07-weekly-quota,A4,2,AC4,critical,1
S07-weekly-quota__A4__r2,S07-weekly-quota,A4,2,AC_IMPL,critical,0
S07-weekly-quota__A4__r2,S07-weekly-quota,A4,2,AC5,critical,1
S07-weekly-quota__A4__r2,S07-weekly-quota,A4,2,AC6,major,1
S07-weekly-quota__A4__r2,S07-weekly-quota,A4,2,SC1,critical,1
S07-weekly-quota__A4__r2,S07-weekly-quota,A4,2,IM1,critical,1
S07-weekly-quota__A4__r2,S07-weekly-quota,A4,2,TR1,major,1
S07-weekly-quota__A4__r2,S07-weekly-quota,A4,2,FL1,major,0
S07-weekly-quota__A4__r2,S07-weekly-quota,A4,2,SC_COMMIT,critical,1
S07-weekly-quota__A4__r2,S07-weekly-quota,A4,2,SC_PUSH,critical,1
