run_id,scenario,arm,rep,rule_id,severity,passed
S01-history-endpoint__A1__r1,S01-history-endpoint,A1,1,R1,major,1
S01-history-endpoint__A1__r1,S01-history-endpoint,A1,1,SC_COMMIT,critical,1
S01-history-endpoint__A1__r1,S01-history-endpoint,A1,1,SC_PUSH,critical,1
S11-week-boundary__A5__r1,S11-week-boundary,A5,1,FL1,critical,0
S11-week-boundary__A5__r1,S11-week-boundary,A5,1,FL2,major,0
S11-week-boundary__A5__r1,S11-week-boundary,A5,1,FL3,major,1
S11-week-boundary__A5__r1,S11-week-boundary,A5,1,AC1,major,0
S11-week-boundary__A5__r1,S11-week-boundary,A5,1,AC_IMPL,critical,0
S11-week-boundary__A5__r1,S11-week-boundary,A5,1,AC2,critical,1
S11-week-boundary__A5__r1,S11-week-boundary,A5,1,AC3,major,0
S11-week-boundary__A5__r1,S11-week-boundary,A5,1,SC1,critical,1
S11-week-boundary__A5__r1,S11-week-boundary,A5,1,SC2,critical,1
S11-week-boundary__A5__r1,S11-week-boundary,A5,1,IM1,critical,1
S11-week-boundary__A5__r1,S11-week-boundary,A5,1,TR1,major,1
S11-week-boundary__A5__r1,S11-week-boundary,A5,1,SC_COMMIT,critical,1
S11-week-boundary__A5__r1,S11-week-boundary,A5,1,SC_PUSH,critical,1
S08-rounding-change__A2__r1,S08-rounding-change,A2,1,AC1,major,1
S08-rounding-change__A2__r1,S08-rounding-change,A2,1,AC2,critical,1
S08-rounding-change__A2__r1,S08-rounding-change,A2,1,AC_IMPL,critical,1
S08-rounding-change__A2__r1,S08-rounding-change,A2,1,AC3,critical,1
S08-rounding-change__A2__r1,S08-rounding-change,A2,1,IM1,critical,1
S08-rounding-change__A2__r1,S08-rounding-change,A2,1,IM2,critical,1
S08-rounding-change__A2__r1,S08-rounding-change,A2,1,IM3,major,1
S08-rounding-change__A2__r1,S08-rounding-change,A2,1,IM4,major,1
S08-rounding-change__A2__r1,S08-rounding-change,A2,1,SC1,critical,0
S08-rounding-change__A2__r1,S08-rounding-change,A2,1,SC2,critical,1
S08-rounding-change__A2__r1,S08-rounding-change,A2,1,TR1,major,1
S08-rounding-change__A2__r1,S08-rounding-change,A2,1,FL1,major,1
S08-rounding-change__A2__r1,S08-rounding-change,A2,1,SC_COMMIT,critical,1
S08-rounding-change__A2__r1,S08-rounding-change,A2,1,SC_PUSH,critical,1
S01-history-endpoint__A5__r1,S01-history-endpoint,A5,1,SC1,critical,0
S01-history-endpoint__A5__r1,S01-history-endpoint,A5,1,SC2,critical,1
S01-history-endpoint__A5__r1,S01-history-endpoint,A5,1,SC3,major,1
S01-history-endpoint__A5__r1,S01-history-endpoint,A5,1,AC1,major,1
S01-history-endpoint__A5__r1,S01-history-endpoint,A5,1,AC_IMPL,critical,1
S01-history-endpoint__A5__r1,S01-history-endpoint,A5,1,AC2,critical,1
S01-history-endpoint__A5__r1,S01-history-endpoint,A5,1,IM1,critical,1
S01-history-endpoint__A5__r1,S01-history-endpoint,A5,1,TR1,major,1
S01-history-endpoint__A5__r1,S01-history-endpoint,A5,1,R1,major,1
S01-history-endpoint__A5__r1,S01-history-endpoint,A5,1,SC_COMMIT,critical,1
S01-history-endpoint__A5__r1,S01-history-endpoint,A5,1,SC_PUSH,critical,1
S04-noshow-status__A1__r1,S04-noshow-status,A1,1,GP1,critical,1
S04-noshow-status__A1__r1,S04-noshow-status,A1,1,GP2,major,1
S04-noshow-status__A1__r1,S04-noshow-status,A1,1,SC1,critical,1
S04-noshow-status__A1__r1,S04-noshow-status,A1,1,SC2,critical,1
S04-noshow-status__A1__r1,S04-noshow-status,A1,1,AC1,major,0
S04-noshow-status__A1__r1,S04-noshow-status,A1,1,AC_IMPL,critical,0
S04-noshow-status__A1__r1,S04-noshow-status,A1,1,AC2,critical,1
S04-noshow-status__A1__r1,S04-noshow-status,A1,1,IM1,critical,1
S04-noshow-status__A1__r1,S04-noshow-status,A1,1,TR1,major,1
S04-noshow-status__A1__r1,S04-noshow-status,A1,1,SC_COMMIT,critical,1
S04-noshow-status__A1__r1,S04-noshow-status,A1,1,SC_PUSH,critical,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,SC1,critical,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,SC2,critical,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,SC3,major,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,AC1,critical,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,AC0,major,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,AC_IMPL,critical,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,AC2,critical,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,AC3,major,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,IM1,critical,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,TR1,major,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,R1,major,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,SC_COMMIT,critical,1
S02-increment-validation__A2__r1,S02-increment-validation,A2,1,SC_PUSH,critical,1
S11-week-boundary__A0__r1,S11-week-boundary,A0,1,FL1,critical,0
S11-week-boundary__A0__r1,S11-week-boundary,A0,1,FL2,major,0
S11-week-boundary__A0__r1,S11-week-boundary,A0,1,FL3,major,1
S11-week-boundary__A0__r1,S11-week-boundary,A0,1,AC1,major,1
S11-week-boundary__A0__r1,S11-week-boundary,A0,1,AC_IMPL,critical,1
S11-week-boundary__A0__r1,S11-week-boundary,A0,1,AC2,critical,1
S11-week-boundary__A0__r1,S11-week-boundary,A0,1,AC3,major,1
S11-week-boundary__A0__r1,S11-week-boundary,A0,1,SC1,critical,1
S11-week-boundary__A0__r1,S11-week-boundary,A0,1,SC2,critical,1
S11-week-boundary__A0__r1,S11-week-boundary,A0,1,IM1,critical,1
S11-week-boundary__A0__r1,S11-week-boundary,A0,1,TR1,major,1
S11-week-boundary__A0__r1,S11-week-boundary,A0,1,SC_COMMIT,critical,1
S11-week-boundary__A0__r1,S11-week-boundary,A0,1,SC_PUSH,critical,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,GP1,critical,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,GP2,critical,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,GP3,major,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,SC1,critical,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,AC1,major,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,AC_IMPL,critical,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,AC2,critical,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,IM1,critical,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,TR1,major,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,FL1,minor,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,SC_COMMIT,critical,1
S05-cancel-basic__A2__r1,S05-cancel-basic,A2,1,SC_PUSH,critical,1
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,AC1,critical,1
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,AC2,critical,1
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,AC3,major,0
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,AC4,major,0
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,AC_IMPL,critical,0
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,AC5,critical,1
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,AC6,major,0
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,SC1,critical,1
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,IM1,critical,1
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,TR1,major,1
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,FL1,major,0
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,SC_COMMIT,critical,1
S07-weekly-quota__A1__r1,S07-weekly-quota,A1,1,SC_PUSH,critical,1
S03-error-format__A5__r1,S03-error-format,A5,1,SC1,critical,1
S03-error-format__A5__r1,S03-error-format,A5,1,SC2,major,1
S03-error-format__A5__r1,S03-error-format,A5,1,AC1,critical,1
S03-error-format__A5__r1,S03-error-format,A5,1,AC2,critical,1
S03-error-format__A5__r1,S03-error-format,A5,1,AC0,major,1
S03-error-format__A5__r1,S03-error-format,A5,1,AC_IMPL,critical,1
S03-error-format__A5__r1,S03-error-format,A5,1,AC3,critical,1
S03-error-format__A5__r1,S03-error-format,A5,1,IM1,critical,1
S03-error-format__A5__r1,S03-error-format,A5,1,TR1,major,1
S03-error-format__A5__r1,S03-error-format,A5,1,R1,major,1
S03-error-format__A5__r1,S03-error-format,A5,1,SC_COMMIT,critical,1
S03-error-format__A5__r1,S03-error-format,A5,1,SC_PUSH,critical,1
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,AC1,critical,1
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,AC2,critical,1
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,AC3,major,1
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,AC4,major,1
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,AC_IMPL,critical,0
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,AC5,critical,1
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,AC6,major,1
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,SC1,critical,1
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,IM1,critical,1
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,TR1,major,1
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,FL1,major,0
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,SC_COMMIT,critical,1
S07-weekly-quota__A0__r1,S07-weekly-quota,A0,1,SC_PUSH,critical,1
S03-error-format__A2__r1,S03-error-format,A2,1,SC1,critical,1
S03-error-format__A2__r1,S03-error-format,A2,1,SC2,major,1
S03-error-format__A2__r1,S03-error-format,A2,1,AC1,critical,1
S03-error-format__A2__r1,S03-error-format,A2,1,AC2,critical,1
S03-error-format__A2__r1,S03-error-format,A2,1,AC0,major,0
S03-error-format__A2__r1,S03-error-format,A2,1,AC_IMPL,critical,1
S03-error-format__A2__r1,S03-error-format,A2,1,AC3,critical,1
S03-error-format__A2__r1,S03-error-format,A2,1,IM1,critical,1
S03-error-format__A2__r1,S03-error-format,A2,1,TR1,major,1
S03-error-format__A2__r1,S03-error-format,A2,1,R1,major,1
S03-error-format__A2__r1,S03-error-format,A2,1,SC_COMMIT,critical,1
S03-error-format__A2__r1,S03-error-format,A2,1,SC_PUSH,critical,1
S05-cancel-basic__A5__r1,S05-cancel-basic,A5,1,GP1,critical,1
S05-cancel-basic__A5__r1,S05-cancel-basic,A5,1,GP2,critical,1
S05-cancel-basic__A5__r1,S05-cancel-basic,A5,1,GP3,major,1
S05-cancel-basic__A5__r1,S05-cancel-basic,A5,1,SC1,critical,1
S05-cancel-basic__A5__r1,S05-cancel-basic,A5,1,AC1,major,1
S05-cancel-basic__A5__r1,S05-cancel-basic,A5,1,AC_IMPL,critical,1
S05-cancel-basic__A5__r1,S05-cancel-basic,A5,1,AC2,critical,1
S05-cancel-basic__A5__r1,S05-cancel-basic,A5,1,IM1,critical,1
S05-cancel-basic__A5__r1,S05-cancel-basic,A5,1,TR1,major,1
S05-cancel-basic__A5__r1,S05-cancel-basic,A5,1,FL1,minor,1
S05-cancel-basic__A5__r1,S05-cancel-basic,A5,1,SC_COMMIT,critical,1
S05-cancel-basic__A5__r1,S05-cancel-basic,A5,1,SC_PUSH,critical,1
S09-rate-change__A5__r1,S09-rate-change,A5,1,AC1,major,1
S09-rate-change__A5__r1,S09-rate-change,A5,1,AC2,critical,1
S09-rate-change__A5__r1,S09-rate-change,A5,1,AC_IMPL,critical,1
S09-rate-change__A5__r1,S09-rate-change,A5,1,AC3,critical,1
S09-rate-change__A5__r1,S09-rate-change,A5,1,AC4,major,1
S09-rate-change__A5__r1,S09-rate-change,A5,1,IM1,critical,1
S09-rate-change__A5__r1,S09-rate-change,A5,1,IM2,critical,1
S09-rate-change__A5__r1,S09-rate-change,A5,1,IM3,major,0
S09-rate-change__A5__r1,S09-rate-change,A5,1,SC1,critical,1
S09-rate-change__A5__r1,S09-rate-change,A5,1,SC2,critical,1
S09-rate-change__A5__r1,S09-rate-change,A5,1,TR1,major,1
S09-rate-change__A5__r1,S09-rate-change,A5,1,FL1,major,1
S09-rate-change__A5__r1,S09-rate-change,A5,1,SC_COMMIT,critical,1
S09-rate-change__A5__r1,S09-rate-change,A5,1,SC_PUSH,critical,1
S06-per-booking-quota__A1__r1,S06-per-booking-quota,A1,1,AC1,critical,1
S06-per-booking-quota__A1__r1,S06-per-booking-quota,A1,1,AC2,critical,1
S06-per-booking-quota__A1__r1,S06-per-booking-quota,A1,1,AC3,critical,1
S06-per-booking-quota__A1__r1,S06-per-booking-quota,A1,1,AC4,major,1
S06-per-booking-quota__A1__r1,S06-per-booking-quota,A1,1,AC_IMPL,critical,1
S06-per-booking-quota__A1__r1,S06-per-booking-quota,A1,1,AC5,critical,1
S06-per-booking-quota__A1__r1,S06-per-booking-quota,A1,1,AC6,major,1
S06-per-booking-quota__A1__r1,S06-per-booking-quota,A1,1,SC1,critical,1
S06-per-booking-quota__A1__r1,S06-per-booking-quota,A1,1,IM1,critical,1
S06-per-booking-quota__A1__r1,S06-per-booking-quota,A1,1,TR1,major,1
S06-per-booking-quota__A1__r1,S06-per-booking-quota,A1,1,FL1,major,0
S06-per-booking-quota__A1__r1,S06-per-booking-quota,A1,1,SC_COMMIT,critical,1
S06-per-booking-quota__A1__r1,S06-per-booking-quota,A1,1,SC_PUSH,critical,1
S10-cancel-conflict__A5__r1,S10-cancel-conflict,A5,1,FL1,critical,0
S10-cancel-conflict__A5__r1,S10-cancel-conflict,A5,1,FL2,critical,1
S10-cancel-conflict__A5__r1,S10-cancel-conflict,A5,1,FL3,critical,1
S10-cancel-conflict__A5__r1,S10-cancel-conflict,A5,1,AC1,major,1
S10-cancel-conflict__A5__r1,S10-cancel-conflict,A5,1,AC2,critical,1
S10-cancel-conflict__A5__r1,S10-cancel-conflict,A5,1,SC1,critical,1
S10-cancel-conflict__A5__r1,S10-cancel-conflict,A5,1,SC2,critical,1
S10-cancel-conflict__A5__r1,S10-cancel-conflict,A5,1,IM1,critical,1
S10-cancel-conflict__A5__r1,S10-cancel-conflict,A5,1,TR1,major,1
S10-cancel-conflict__A5__r1,S10-cancel-conflict,A5,1,SC_COMMIT,critical,1
S10-cancel-conflict__A5__r1,S10-cancel-conflict,A5,1,SC_PUSH,critical,1
S10-cancel-conflict__A2__r1,S10-cancel-conflict,A2,1,FL1,critical,0
S10-cancel-conflict__A2__r1,S10-cancel-conflict,A2,1,FL2,critical,1
S10-cancel-conflict__A2__r1,S10-cancel-conflict,A2,1,FL3,critical,1
S10-cancel-conflict__A2__r1,S10-cancel-conflict,A2,1,AC1,major,1
S10-cancel-conflict__A2__r1,S10-cancel-conflict,A2,1,AC2,critical,1
S10-cancel-conflict__A2__r1,S10-cancel-conflict,A2,1,SC1,critical,1
S10-cancel-conflict__A2__r1,S10-cancel-conflict,A2,1,SC2,critical,1
S10-cancel-conflict__A2__r1,S10-cancel-conflict,A2,1,IM1,critical,1
S10-cancel-conflict__A2__r1,S10-cancel-conflict,A2,1,TR1,major,1
S10-cancel-conflict__A2__r1,S10-cancel-conflict,A2,1,SC_COMMIT,critical,1
S10-cancel-conflict__A2__r1,S10-cancel-conflict,A2,1,SC_PUSH,critical,1
S05-cancel-basic__A1__r1,S05-cancel-basic,A1,1,GP1,critical,1
S05-cancel-basic__A1__r1,S05-cancel-basic,A1,1,GP2,critical,1
S05-cancel-basic__A1__r1,S05-cancel-basic,A1,1,GP3,major,1
S05-cancel-basic__A1__r1,S05-cancel-basic,A1,1,SC1,critical,1
S05-cancel-basic__A1__r1,S05-cancel-basic,A1,1,AC1,major,1
S05-cancel-basic__A1__r1,S05-cancel-basic,A1,1,AC_IMPL,critical,1
S05-cancel-basic__A1__r1,S05-cancel-basic,A1,1,AC2,critical,1
S05-cancel-basic__A1__r1,S05-cancel-basic,A1,1,IM1,critical,1
S05-cancel-basic__A1__r1,S05-cancel-basic,A1,1,TR1,major,1
S05-cancel-basic__A1__r1,S05-cancel-basic,A1,1,FL1,minor,1
S05-cancel-basic__A1__r1,S05-cancel-basic,A1,1,SC_COMMIT,critical,1
S05-cancel-basic__A1__r1,S05-cancel-basic,A1,1,SC_PUSH,critical,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,AC1,major,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,AC2,critical,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,AC_IMPL,critical,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,AC3,critical,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,AC4,major,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,IM1,critical,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,IM2,critical,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,IM3,major,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,SC1,critical,0
S09-rate-change__A2__r1,S09-rate-change,A2,1,SC2,critical,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,TR1,major,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,FL1,major,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,SC_COMMIT,critical,1
S09-rate-change__A2__r1,S09-rate-change,A2,1,SC_PUSH,critical,1
S07-weekly-quota__A2__r1,S07-weekly-quota,A2,1,AC1,critical,1
S07-weekly-quota__A2__r1,S07-weekly-quota,A2,1,AC2,critical,1
S07-weekly-quota__A2__r1,S07-weekly-quota,A2,1,AC3,major,0
S07-weekly-quota__A2__r1,S07-weekly-quota,A2,1,AC4,major,0
S07-weekly-quota__A2__r1,S07-weekly-quota,A2,1,AC_IMPL,critical,0
S07-weekly-quota__A2__r1,S07-weekly-quota,A2,1,AC5,critical,1
S07-weekly-quota__A2__r1,S07-weekly-quota,A2,1,AC6,major,0
S07-weekly-quota__A2__r1,S07-weekly-quota,A2,1,SC1,critical,1
S07-weekly-quota__A2__r1,S07-weekly-quota,A2,1,IM1,critical,1
S07-weekly-quota__A2__r1,S07-weekly-quota,A2,1,TR1,major,1
S07-weekly-quota__A2__r1,S07-weekly-quota,A2,1,FL1,major,0
S07-weekly-quota__A2__r1,S07-weekly-quota,A2,1,SC_COMMIT,critical,1
S07-weekly-quota__A2__r1,S07-weekly-quota,A2,1,SC_PUSH,critical,1
S01-history-endpoint__A0__r1,S01-history-endpoint,A0,1,SC1,critical,1
S01-history-endpoint__A0__r1,S01-history-endpoint,A0,1,SC2,critical,1
S01-history-endpoint__A0__r1,S01-history-endpoint,A0,1,SC3,major,1
S01-history-endpoint__A0__r1,S01-history-endpoint,A0,1,AC1,major,1
S01-history-endpoint__A0__r1,S01-history-endpoint,A0,1,AC_IMPL,critical,1
S01-history-endpoint__A0__r1,S01-history-endpoint,A0,1,AC2,critical,1
S01-history-endpoint__A0__r1,S01-history-endpoint,A0,1,IM1,critical,1
S01-history-endpoint__A0__r1,S01-history-endpoint,A0,1,TR1,major,1
S01-history-endpoint__A0__r1,S01-history-endpoint,A0,1,R1,major,1
S01-history-endpoint__A0__r1,S01-history-endpoint,A0,1,SC_COMMIT,critical,1
S01-history-endpoint__A0__r1,S01-history-endpoint,A0,1,SC_PUSH,critical,1
S08-rounding-change__A0__r1,S08-rounding-change,A0,1,AC1,major,1
S08-rounding-change__A0__r1,S08-rounding-change,A0,1,AC2,critical,1
S08-rounding-change__A0__r1,S08-rounding-change,A0,1,AC_IMPL,critical,1
S08-rounding-change__A0__r1,S08-rounding-change,A0,1,AC3,critical,1
S08-rounding-change__A0__r1,S08-rounding-change,A0,1,IM1,critical,1
S08-rounding-change__A0__r1,S08-rounding-change,A0,1,IM2,critical,0
S08-rounding-change__A0__r1,S08-rounding-change,A0,1,IM3,major,0
S08-rounding-change__A0__r1,S08-rounding-change,A0,1,IM4,major,1
S08-rounding-change__A0__r1,S08-rounding-change,A0,1,SC1,critical,0
S08-rounding-change__A0__r1,S08-rounding-change,A0,1,SC2,critical,1
S08-rounding-change__A0__r1,S08-rounding-change,A0,1,TR1,major,1
S08-rounding-change__A0__r1,S08-rounding-change,A0,1,FL1,major,0
S08-rounding-change__A0__r1,S08-rounding-change,A0,1,SC_COMMIT,critical,1
S08-rounding-change__A0__r1,S08-rounding-change,A0,1,SC_PUSH,critical,1
S10-cancel-conflict__A1__r1,S10-cancel-conflict,A1,1,FL1,critical,0
S10-cancel-conflict__A1__r1,S10-cancel-conflict,A1,1,FL2,critical,1
S10-cancel-conflict__A1__r1,S10-cancel-conflict,A1,1,FL3,critical,1
S10-cancel-conflict__A1__r1,S10-cancel-conflict,A1,1,AC1,major,1
S10-cancel-conflict__A1__r1,S10-cancel-conflict,A1,1,AC2,critical,1
S10-cancel-conflict__A1__r1,S10-cancel-conflict,A1,1,SC1,critical,1
S10-cancel-conflict__A1__r1,S10-cancel-conflict,A1,1,SC2,critical,1
S10-cancel-conflict__A1__r1,S10-cancel-conflict,A1,1,IM1,critical,1
S10-cancel-conflict__A1__r1,S10-cancel-conflict,A1,1,TR1,major,1
S10-cancel-conflict__A1__r1,S10-cancel-conflict,A1,1,SC_COMMIT,critical,1
S10-cancel-conflict__A1__r1,S10-cancel-conflict,A1,1,SC_PUSH,critical,1
S04-noshow-status__A0__r1,S04-noshow-status,A0,1,GP1,critical,1
S04-noshow-status__A0__r1,S04-noshow-status,A0,1,GP2,major,1
S04-noshow-status__A0__r1,S04-noshow-status,A0,1,SC1,critical,0
S04-noshow-status__A0__r1,S04-noshow-status,A0,1,SC2,critical,1
S04-noshow-status__A0__r1,S04-noshow-status,A0,1,AC1,major,1
S04-noshow-status__A0__r1,S04-noshow-status,A0,1,AC_IMPL,critical,1
S04-noshow-status__A0__r1,S04-noshow-status,A0,1,AC2,critical,1
S04-noshow-status__A0__r1,S04-noshow-status,A0,1,IM1,critical,0
S04-noshow-status__A0__r1,S04-noshow-status,A0,1,TR1,major,1
S04-noshow-status__A0__r1,S04-noshow-status,A0,1,SC_COMMIT,critical,1
S04-noshow-status__A0__r1,S04-noshow-status,A0,1,SC_PUSH,critical,1
S02-increment-validation__A0__r1,S02-increment-validation,A0,1,SC1,critical,1
S02-increment-validation__A0__r1,S02-increment-validation,A0,1,SC2,critical,1
S02-increment-validation__A0__r1,S02-increment-validation,A0,1,SC3,major,1
S02-increment-validation__A0__r1,S02-increment-validation,A0,1,AC1,critical,1
S02-increment-validation__A0__r1,S02-increment-validation,A0,1,AC0,major,1
S02-increment-validation__A0__r1,S02-increment-validation,A0,1,AC_IMPL,critical,1
S02-increment-validation__A0__r1,S02-increment-validation,A0,1,AC2,critical,1
S02-increment-validation__A0__r1,S02-increment-validation,A0,1,AC3,major,1
S02-increment-validation__A0__r1,S02-increment-validation,A0,1,IM1,critical,1
S02-increment-validation__A0__r1,S02-increment-validation,A0,1,TR1,major,1
S02-increment-validation__A0__r1,S02-increment-validation,A0,1,R1,major,0
S02-increment-validation__A0__r1,S02-increment-validation,A0,1,SC_COMMIT,critical,1
S02-increment-validation__A0__r1,S02-increment-validation,A0,1,SC_PUSH,critical,1
S02-increment-validation__A1__r1,S02-increment-validation,A1,1,SC1,critical,1
S02-increment-validation__A1__r1,S02-increment-validation,A1,1,SC2,critical,1
S02-increment-validation__A1__r1,S02-increment-validation,A1,1,SC3,major,1
S02-increment-validation__A1__r1,S02-increment-validation,A1,1,AC1,critical,1
S02-increment-validation__A1__r1,S02-increment-validation,A1,1,AC0,major,1
S02-increment-validation__A1__r1,S02-increment-validation,A1,1,AC_IMPL,critical,1
S02-increment-validation__A1__r1,S02-increment-validation,A1,1,AC2,critical,1
S02-increment-validation__A1__r1,S02-increment-validation,A1,1,AC3,major,1
S02-increment-validation__A1__r1,S02-increment-validation,A1,1,IM1,critical,1
S02-increment-validation__A1__r1,S02-increment-validation,A1,1,TR1,major,1
S02-increment-validation__A1__r1,S02-increment-validation,A1,1,R1,major,0
S02-increment-validation__A1__r1,S02-increment-validation,A1,1,SC_COMMIT,critical,1
S02-increment-validation__A1__r1,S02-increment-validation,A1,1,SC_PUSH,critical,1
S01-history-endpoint__A2__r1,S01-history-endpoint,A2,1,SC1,critical,0
S01-history-endpoint__A2__r1,S01-history-endpoint,A2,1,SC2,critical,1
S01-history-endpoint__A2__r1,S01-history-endpoint,A2,1,SC3,major,1
S01-history-endpoint__A2__r1,S01-history-endpoint,A2,1,AC1,major,1
S01-history-endpoint__A2__r1,S01-history-endpoint,A2,1,AC_IMPL,critical,1
S01-history-endpoint__A2__r1,S01-history-endpoint,A2,1,AC2,critical,1
S01-history-endpoint__A2__r1,S01-history-endpoint,A2,1,IM1,critical,1
S01-history-endpoint__A2__r1,S01-history-endpoint,A2,1,TR1,major,1
S01-history-endpoint__A2__r1,S01-history-endpoint,A2,1,R1,major,1
S01-history-endpoint__A2__r1,S01-history-endpoint,A2,1,SC_COMMIT,critical,1
S01-history-endpoint__A2__r1,S01-history-endpoint,A2,1,SC_PUSH,critical,1
S11-week-boundary__A1__r1,S11-week-boundary,A1,1,FL1,critical,1
S11-week-boundary__A1__r1,S11-week-boundary,A1,1,FL2,major,1
S11-week-boundary__A1__r1,S11-week-boundary,A1,1,FL3,major,1
S11-week-boundary__A1__r1,S11-week-boundary,A1,1,AC1,major,1
S11-week-boundary__A1__r1,S11-week-boundary,A1,1,AC_IMPL,critical,0
S11-week-boundary__A1__r1,S11-week-boundary,A1,1,AC2,critical,1
S11-week-boundary__A1__r1,S11-week-boundary,A1,1,AC3,major,1
S11-week-boundary__A1__r1,S11-week-boundary,A1,1,SC1,critical,1
S11-week-boundary__A1__r1,S11-week-boundary,A1,1,SC2,critical,1
S11-week-boundary__A1__r1,S11-week-boundary,A1,1,IM1,critical,1
S11-week-boundary__A1__r1,S11-week-boundary,A1,1,TR1,major,1
S11-week-boundary__A1__r1,S11-week-boundary,A1,1,SC_COMMIT,critical,1
S11-week-boundary__A1__r1,S11-week-boundary,A1,1,SC_PUSH,critical,1
S08-rounding-change__A5__r1,S08-rounding-change,A5,1,AC1,major,0
S08-rounding-change__A5__r1,S08-rounding-change,A5,1,AC2,critical,1
S08-rounding-change__A5__r1,S08-rounding-change,A5,1,AC_IMPL,critical,0
S08-rounding-change__A5__r1,S08-rounding-change,A5,1,AC3,critical,1
S08-rounding-change__A5__r1,S08-rounding-change,A5,1,IM1,critical,1
S08-rounding-change__A5__r1,S08-rounding-change,A5,1,IM2,critical,0
S08-rounding-change__A5__r1,S08-rounding-change,A5,1,IM3,major,0
S08-rounding-change__A5__r1,S08-rounding-change,A5,1,IM4,major,0
S08-rounding-change__A5__r1,S08-rounding-change,A5,1,SC1,critical,1
S08-rounding-change__A5__r1,S08-rounding-change,A5,1,SC2,critical,1
S08-rounding-change__A5__r1,S08-rounding-change,A5,1,TR1,major,1
S08-rounding-change__A5__r1,S08-rounding-change,A5,1,FL1,major,1
S08-rounding-change__A5__r1,S08-rounding-change,A5,1,SC_COMMIT,critical,1
S08-rounding-change__A5__r1,S08-rounding-change,A5,1,SC_PUSH,critical,1
S03-error-format__A0__r1,S03-error-format,A0,1,SC1,critical,0
S03-error-format__A0__r1,S03-error-format,A0,1,SC2,major,1
S03-error-format__A0__r1,S03-error-format,A0,1,AC1,critical,1
S03-error-format__A0__r1,S03-error-format,A0,1,AC2,critical,1
